round,arena,pirate1,pirate2,pirate3,pirate4,fa1,fa2,fa3,fa4,pfa1,pfa2,pfa3,pfa4,nfa1,nfa2,nfa3,nfa4,opening_odds1,opening_odds2,opening_odds3,opening_odds4,closing_odds1,closing_odds2,closing_odds3,closing_odds4,winner
7387,3,1,8,10,4,0,2,-1,-1,2,4,2,1,-2,-2,-3,-2,2,5,13,3,2,5,13,3,3
7387,4,20,16,5,12,4,4,0,0,5,5,2,2,-1,-1,-2,-2,3,2,7,13,3,2,7,13,2
7388,0,19,2,5,4,1,2,-1,-2,2,3,1,1,-1,-1,-2,-3,2,5,5,7,2,6,5,7,3
7388,1,15,12,10,11,3,4,1,1,4,5,1,3,-1,-1,0,-2,2,7,13,13,2,10,13,13,1
7388,2,1,16,17,6,0,-1,2,-1,3,2,3,0,-3,-3,-1,-1,5,9,2,6,7,11,2,9,1
7388,3,20,3,14,7,-1,4,0,3,1,4,1,3,-2,0,-1,0,5,7,7,2,7,9,9,2,4
7388,4,9,8,13,18,0,0,2,1,1,3,3,2,-1,-3,-1,-1,13,11,2,2,13,11,2,2,3
7389,0,16,12,20,19,0,0,-1,0,1,1,1,1,-1,-1,-2,-1,8,13,6,2,10,13,9,2,4
7389,1,15,10,11,3,1,0,1,1,1,1,1,2,0,-1,0,-1,2,13,13,13,2,13,13,13,1
7389,2,6,14,1,7,0,-3,7,0,1,0,7,1,-1,-3,0,-1,13,13,2,11,13,13,2,13,3
7389,3,9,17,5,2,0,5,0,2,2,5,1,5,-2,0,-1,-3,13,2,5,3,13,2,5,3,2
7389,4,4,18,8,13,-1,3,0,2,1,3,2,2,-2,0,-2,0,12,3,13,2,12,3,13,2,4
7390,0,4,11,6,9,2,0,1,-1,3,1,1,1,-1,-1,0,-2,2,10,2,11,2,10,2,11,3
7390,1,7,13,20,5,1,1,0,1,2,2,1,1,-1,-1,-1,0,11,4,4,2,11,4,4,2,1
7390,2,3,2,15,10,0,0,1,-3,3,3,3,0,-3,-3,-2,-3,13,13,2,13,13,13,2,13,3
7390,3,16,8,19,12,3,2,-1,3,3,4,0,3,0,-2,-1,0,3,13,2,3,2,13,2,3,3
7390,4,17,14,1,18,0,5,0,3,1,5,1,5,-1,0,-1,-2,8,4,2,4,8,4,2,5,1
7391,0,2,5,4,18,2,2,1,1,3,3,1,4,-1,-1,0,-3,10,4,2,6,12,5,2,6,3
7391,1,6,11,20,16,-1,-1,0,2,1,1,1,3,-2,-2,-1,-1,13,13,3,2,13,13,4,2,3
7391,2,19,9,17,10,-2,-1,1,1,1,1,2,2,-3,-2,-1,-1,3,13,2,6,3,13,2,6,1
7391,3,1,12,3,14,4,0,0,2,5,3,2,4,-1,-3,-2,-2,2,13,13,3,2,13,13,4,2
7391,4,8,15,13,7,4,-1,0,2,5,1,1,3,-1,-2,-1,-1,10,2,5,3,10,2,5,3,2
7392,0,13,19,12,9,1,0,3,0,3,0,4,2,-2,0,-1,-2,6,2,5,13,9,2,7,13,2
7392,1,20,1,2,6,1,1,3,1,3,2,3,2,-2,-1,0,-1,5,2,3,5,5,2,3,5,3
7392,2,5,17,10,15,0,2,0,1,1,2,1,3,-1,0,-1,-2,13,4,13,2,13,6,13,2,4
7392,3,8,7,16,3,0,0,3,3,3,1,4,3,-3,-1,-1,0,13,6,2,5,13,9,2,7,3
7392,4,4,18,14,11,0,2,3,2,2,4,4,3,-2,-2,-1,-1,4,6,2,4,4,6,2,4,1
7393,0,3,15,9,17,2,3,-1,0,3,3,1,1,-1,0,-2,-1,13,2,13,7,13,2,13,9,2
7393,1,4,18,20,14,1,1,3,1,3,3,3,3,-2,-2,0,-2,6,12,2,7,9,13,2,9,4
7393,2,16,19,12,1,2,-1,0,3,3,1,2,4,-1,-2,-2,-1,5,4,13,2,6,5,13,2,4
7393,3,10,6,8,11,0,-1,1,2,0,0,3,3,0,-1,-2,-1,11,3,3,2,10,3,3,2,4
7393,4,2,7,5,13,3,-1,1,1,4,1,2,3,-1,-2,-1,-2,5,10,3,2,5,10,3,2,4
7394,0,7,20,18,5,1,1,1,2,2,3,3,2,-1,-2,-2,0,9,4,6,2,9,5,6,2,3
7394,1,12,9,15,8,1,1,2,2,2,1,2,4,-1,0,0,-2,13,13,2,12,13,13,2,13,3
7394,2,17,16,2,10,1,3,2,-1,2,5,4,1,-1,-2,-2,-2,3,2,4,13,3,2,4,13,1
7394,3,3,4,11,14,1,1,1,2,2,2,2,3,-1,-1,-1,-1,13,2,7,2,13,2,6,2,3
7394,4,19,1,6,13,-1,3,-1,-1,0,3,1,2,-1,0,-2,-3,5,2,13,13,7,2,13,13,2
7395,0,19,6,3,13,0,1,2,0,1,2,3,2,-1,-1,-1,-2,2,7,12,3,2,7,12,3,1
7395,1,7,1,5,16,0,5,1,5,2,6,2,6,-2,-1,-1,-1,13,2,8,2,13,2,7,2,2
7395,2,12,20,17,8,3,2,0,0,4,2,2,3,-1,0,-2,-3,5,2,3,11,5,2,3,11,3
7395,3,10,15,14,2,-1,2,3,2,1,3,4,3,-2,-1,-1,-1,13,2,7,8,13,2,10,12,4
7395,4,11,4,18,9,2,1,3,0,2,2,5,1,0,-1,-2,-1,10,2,2,6,10,2,2,6,2
7396,0,13,1,9,12,0,0,1,1,1,2,1,2,-1,-2,0,-1,5,2,13,3,5,2,13,3,4
7396,1,5,16,2,14,-2,4,1,2,0,5,2,3,-2,-1,-1,-1,13,2,7,3,13,2,8,3,2
7396,2,6,8,3,17,1,1,3,3,2,3,5,4,-1,-2,-2,-1,7,8,9,2,9,10,11,2,4
7396,3,10,20,18,4,0,0,2,2,1,1,2,4,-1,-1,0,-2,13,4,3,2,13,4,2,2,4
7396,4,19,15,11,7,0,1,1,2,2,2,2,3,-2,-1,-1,-1,5,2,13,7,7,2,13,9,2
7397,0,16,1,9,20,2,4,0,2,3,5,0,2,-1,-1,0,0,7,2,13,2,6,2,13,2,2
7397,1,10,14,2,19,1,-1,1,1,2,1,3,1,-1,-2,-2,0,13,13,10,2,13,13,13,2,2
7397,2,18,7,11,5,0,3,1,1,2,4,2,2,-2,-1,-1,-1,11,2,11,2,11,2,11,2,4
7397,3,15,13,4,8,1,-1,0,4,1,1,0,5,0,-2,0,-1,2,13,8,6,2,13,10,9,1
7397,4,17,12,6,3,1,2,-2,0,3,3,0,3,-2,-1,-2,-3,2,2,7,10,2,2,7,11,2
7398,0,12,16,14,8,4,2,2,2,4,3,2,4,0,-1,0,-2,3,2,4,6,3,2,4,6,2
7398,1,17,18,10,6,0,1,-1,-1,1,3,1,0,-1,-2,-2,-1,2,4,11,3,2,4,10,3,1
7398,2,1,20,3,7,3,2,2,1,5,2,3,3,-2,0,-1,-2,2,2,13,5,2,2,13,4,2
7398,3,13,19,4,15,-2,-1,0,0,1,0,2,1,-3,-1,-2,-1,13,5,11,2,13,7,13,2,3
7398,4,5,9,2,11,0,0,3,2,1,1,3,2,-1,-1,0,0,4,13,2,4,6,13,2,6,1
7399,0,13,20,14,19,0,0,2,0,2,1,2,1,-2,-1,0,-1,11,5,6,2,13,7,9,2,1
7399,1,5,2,18,8,3,0,2,4,3,1,5,5,0,-1,-3,-1,2,7,5,3,2,6,5,3,3
7399,2,1,6,9,15,0,0,-1,-2,1,1,0,0,-1,-1,-1,-2,2,12,13,2,2,12,13,2,4
7399,3,17,7,10,4,1,1,-3,-1,3,2,0,1,-2,-1,-3,-2,2,3,13,2,2,3,13,2,2
7399,4,12,11,16,3,3,0,0,4,3,2,3,5,0,-2,-3,-1,3,13,2,3,2,13,2,3,4
7400,0,4,1,9,17,0,7,-1,2,1,7,1,2,-1,0,-2,0,13,2,13,3,13,2,13,4,2
7400,1,10,11,7,16,-1,3,-1,3,1,4,0,3,-2,-1,-1,0,13,12,12,2,13,13,13,2,2
7400,2,19,2,15,6,-1,2,3,-2,0,3,3,0,-1,-1,0,-2,10,13,2,13,13,13,2,13,3
7400,3,12,20,14,5,2,1,1,0,3,2,3,1,-1,-1,-2,-1,10,2,7,2,10,2,7,2,3
7400,4,13,8,18,3,1,-2,1,-1,4,2,4,1,-3,-4,-3,-2,2,6,3,5,2,6,3,5,1
7401,0,20,15,13,14,2,3,0,1,3,3,3,3,-1,0,-3,-2,10,2,13,13,13,2,13,13,2
7401,1,2,9,19,17,-1,0,2,3,2,1,3,4,-3,-1,-1,-1,13,13,2,2,13,13,2,2,3
7401,2,1,3,4,10,3,-1,1,-1,3,2,2,2,0,-3,-1,-3,2,13,4,13,2,13,5,13,1
7401,3,5,18,16,8,0,4,3,0,0,4,3,1,0,0,0,-1,12,3,2,13,12,3,2,13,1
7401,4,7,12,11,6,-1,2,-1,2,1,4,1,2,-2,-2,-2,0,7,4,13,2,8,5,13,2,3
7402,0,4,5,1,7,1,-1,0,2,2,0,3,3,-1,-1,-3,-1,6,11,2,2,5,11,2,2,4
7402,1,3,11,12,14,1,-2,2,-1,2,0,4,1,-1,-2,-2,-2,8,13,2,3,10,13,2,4,3
7402,2,15,17,2,16,-1,1,3,-1,1,1,4,1,-2,0,-1,-2,3,3,5,5,3,3,5,5,1
7402,3,18,9,19,6,1,-1,0,-1,3,1,1,0,-2,-2,-1,-1,11,13,2,6,13,13,2,9,3
7402,4,8,10,13,20,1,-1,-3,1,2,0,1,3,-1,-1,-4,-2,10,13,7,2,13,13,9,2,4
7403,0,13,7,3,1,1,2,0,3,3,2,2,4,-2,0,-2,-1,11,5,13,2,13,7,13,2,4
7403,1,19,20,17,18,1,-1,1,-1,1,0,3,1,0,-1,-2,-2,2,7,5,13,2,9,7,13,1
7403,2,11,8,12,10,1,1,1,-1,1,2,1,0,0,-1,0,-1,8,5,2,4,8,5,2,5,4
7403,3,5,4,14,9,0,0,0,2,1,2,1,2,-1,-2,-1,0,4,2,4,6,4,2,4,6,1
7403,4,15,16,6,2,1,0,-1,1,2,2,0,3,-1,-2,-1,-2,2,6,12,10,2,9,13,13,3
7404,0,12,4,1,11,3,-1,1,1,3,0,3,2,0,-1,-2,-1,5,5,2,8,5,6,2,8,3
7404,1,9,13,18,17,2,-1,2,3,3,1,4,4,-1,-2,-2,-1,13,9,6,2,13,11,9,2,4
7404,2,5,14,2,20,0,0,2,-1,1,1,3,1,-1,-1,-1,-2,4,9,3,2,4,9,3,2,3
7404,3,10,16,7,6,-2,3,1,-1,0,3,1,0,-2,0,0,-1,13,2,4,7,13,2,6,9,3
7404,4,8,19,3,15,1,-1,0,2,4,1,2,3,-3,-2,-2,-1,13,5,13,2,13,7,13,2,1
7405,0,8,2,7,15,1,2,2,1,3,3,2,2,-2,-1,0,-1,13,13,10,2,13,13,13,2,4
7405,1,11,12,10,9,2,3,1,-1,3,4,1,1,-1,-1,0,-2,7,2,3,6,7,2,3,6,2
7405,2,6,4,18,17,0,0,3,1,1,1,5,2,-1,-1,-2,-1,13,3,6,2,13,3,7,2,4
7405,3,5,14,13,16,0,1,1,-1,1,2,2,2,-1,-1,-1,-3,5,7,2,3,5,7,2,3,3
7405,4,20,19,3,1,-3,2,0,-2,0,2,3,0,-3,0,-3,-2,13,2,13,4,13,2,13,6,2
7406,0,7,2,14,4,1,4,-1,-1,1,4,2,0,0,0,-3,-1,6,2,12,2,6,2,12,2,1
7406,1,19,18,13,20,0,3,3,2,2,3,3,2,-2,0,0,0,4,7,3,2,4,7,3,2,3
7406,2,3,16,12,8,1,4,3,-3,2,4,4,1,-1,0,-1,-4,13,2,4,13,13,2,6,13,3
7406,3,15,6,17,11,4,0,0,-1,5,0,0,1,-1,0,0,-2,2,13,7,13,2,13,9,13,1
7406,4,1,9,5,10,3,-1,2,0,4,0,2,0,-1,-1,0,0,2,13,2,13,2,13,2,13,1
7407,0,15,6,2,4,3,-1,1,3,3,1,4,3,0,-2,-3,0,2,13,13,3,2,13,13,4,4
7407,1,16,11,10,20,-1,4,1,2,1,4,1,2,-2,0,0,0,9,6,13,2,11,9,13,2,4
7407,2,1,13,18,19,-1,0,2,1,2,1,3,3,-3,-1,-1,-2,7,10,6,2,9,13,9,2,4
7407,3,3,14,8,9,4,-2,2,-1,4,0,4,1,0,-2,-2,-2,3,7,2,5,3,7,2,5,1
7407,4,5,7,12,17,2,1,2,4,2,2,2,5,0,-1,0,-1,4,8,7,2,5,8,7,2,4
7408,0,2,18,20,7,0,1,0,1,3,2,1,2,-3,-1,-1,-1,10,5,2,2,10,5,2,3,3
7408,1,13,15,19,11,-1,0,-1,2,1,1,1,2,-2,-1,-2,0,13,2,2,12,13,2,2,12,1
7408,2,5,8,16,12,2,2,1,2,2,3,2,2,0,-1,-1,0,3,10,2,3,3,10,2,3,3
7408,3,3,4,10,9,-1,2,-1,-1,1,2,1,0,-2,0,-2,-1,13,2,9,9,13,2,12,12,2
7408,4,1,17,14,6,2,3,3,1,2,4,4,2,0,-1,-1,-1,2,3,5,7,2,3,5,7,2
7409,0,17,19,3,12,6,3,3,0,6,3,4,2,0,0,-1,-2,3,2,13,13,3,2,13,13,2
7409,1,1,2,15,7,2,0,1,2,4,3,2,3,-2,-3,-1,-1,5,13,2,6,7,13,2,9,1
7409,2,8,6,10,20,1,0,0,2,3,1,1,3,-2,-1,-1,-1,12,8,12,2,13,12,13,2,4
7409,3,5,9,11,13,4,3,2,-5,5,3,3,0,-1,0,-1,-5,2,7,5,9,2,9,7,11,1
7409,4,4,14,16,18,1,1,5,0,2,2,5,2,-1,-1,0,-2,5,13,2,7,7,13,2,9,3
7410,0,7,16,6,2,1,0,1,1,2,2,1,2,-1,-2,0,-1,5,3,4,3,5,3,4,3,2
7410,1,3,14,1,13,6,1,-1,1,6,1,2,2,0,0,-3,-1,6,11,2,2,6,11,2,2,3
7410,2,10,12,18,11,0,2,2,1,1,3,3,2,-1,-1,-1,-1,13,3,2,4,13,3,2,4,3
7410,3,20,5,9,19,-2,-1,-1,0,0,2,1,0,-2,-3,-2,0,11,13,13,2,13,13,13,2,2
7410,4,15,4,17,8,2,1,4,-1,3,3,5,2,-1,-2,-1,-3,2,10,3,13,2,10,3,13,3
7411,0,1,3,7,16,0,3,2,1,2,4,3,3,-2,-1,-1,-2,3,13,3,2,3,13,3,2,1
7411,1,19,5,2,12,2,3,1,3,2,3,3,3,0,0,-2,0,2,3,13,5,2,3,13,5,1
7411,2,20,18,4,13,1,3,0,0,2,4,1,1,-1,-1,-1,-1,4,5,3,3,4,4,3,3,3
7411,3,17,6,8,11,2,-1,1,-1,4,1,3,1,-2,-2,-2,-2,2,6,4,6,2,6,4,6,1
7411,4,15,10,9,14,0,-2,-1,4,1,0,2,5,-1,-2,-3,-1,2,13,13,3,2,13,13,4,1
7412,0,12,14,3,1,3,-1,2,4,4,1,3,5,-1,-2,-1,-1,10,13,13,2,13,13,13,2,4
7412,1,11,8,17,5,1,-2,6,-1,3,0,6,0,-2,-2,0,-1,13,13,2,4,13,13,2,6,3
7412,2,10,9,4,6,-2,-1,2,0,0,1,3,1,-2,-2,-1,-1,13,13,2,3,13,13,2,3,3
7412,3,7,20,16,15,2,2,3,2,2,2,3,3,0,0,0,-1,13,9,5,2,13,11,7,2,3
7412,4,18,19,13,2,0,0,0,1,2,1,2,3,-2,-1,-2,-2,13,2,4,4,13,2,4,4,4
7413,0,17,15,3,8,3,-1,3,2,4,1,4,3,-1,-2,-1,-1,3,2,13,6,3,2,13,7,4
7413,1,16,20,5,7,1,0,-1,3,3,0,1,3,-2,0,-2,0,5,4,7,2,6,5,6,2,2
7413,2,11,1,6,12,1,1,-1,2,2,2,1,2,-1,-1,-2,0,13,2,10,2,13,2,10,2,4
7413,3,19,13,14,9,0,3,1,1,2,3,2,2,-2,0,-1,-1,3,2,5,13,3,2,6,13,4
7413,4,2,4,10,18,3,-3,0,3,3,0,1,4,0,-3,-1,-1,2,9,11,2,2,9,12,2,4
7414,0,1,3,18,4,3,0,2,-1,5,3,4,0,-2,-3,-2,-1,2,13,5,2,2,13,5,2,3
7414,1,15,8,20,16,2,1,-2,2,2,3,1,4,0,-2,-3,-2,2,13,13,8,2,13,13,12,1
7414,2,19,12,2,17,-2,4,2,0,0,4,3,2,-2,0,-1,-2,5,4,5,2,5,4,5,2,1
7414,3,9,6,5,10,3,3,2,-1,3,3,3,1,0,0,-1,-2,11,2,2,12,11,2,2,12,3
7414,4,13,14,11,7,0,2,4,1,1,2,4,2,-1,0,0,-1,5,5,4,2,5,5,4,2,4
7415,0,3,15,1,13,3,0,1,0,5,2,2,2,-2,-2,-1,-2,13,2,2,6,13,2,2,6,3
7415,1,12,16,14,9,2,4,5,2,3,4,6,3,-1,0,-1,-1,13,2,3,13,13,2,3,13,3
7415,2,5,7,2,8,1,1,0,1,2,2,3,3,-1,-1,-3,-2,2,3,5,6,2,3,5,6,1
7415,3,20,10,17,4,0,1,4,1,0,1,5,3,0,0,-1,-2,4,13,2,3,4,13,2,3,1
7415,4,19,18,11,6,0,2,4,0,1,3,4,0,-1,-1,0,0,2,4,5,7,2,4,6,7,2
7416,0,6,11,19,13,3,2,-2,-1,3,3,2,1,0,-1,-4,-2,3,9,3,3,3,8,3,3,2
7416,1,8,1,3,2,6,-3,5,-3,6,0,6,0,0,-3,-1,-3,3,3,3,8,3,3,3,7,3
7416,2,7,20,14,4,0,1,2,1,1,2,3,1,-1,-1,-1,0,13,3,7,2,13,4,8,2,2
7416,3,9,5,17,15,-1,2,1,-1,0,3,2,1,-1,-1,-1,-2,13,5,5,2,13,7,7,2,4
7416,4,10,12,16,18,0,-1,0,2,3,2,3,5,-3,-3,-3,-3,13,13,2,2,13,13,2,2,4
7417,0,2,16,6,18,-2,-1,1,1,1,1,1,3,-3,-2,0,-2,13,3,3,2,13,2,2,2,4
7417,1,17,19,20,12,2,1,-2,2,2,1,0,4,0,0,-2,-2,5,2,12,5,6,2,13,6,2
7417,2,10,11,3,1,-1,1,0,1,1,1,2,2,-2,0,-2,-1,13,13,13,2,13,13,13,2,2
7417,3,14,8,4,5,2,3,-1,2,2,4,1,2,0,-1,-2,0,7,10,7,2,9,13,9,2,3
7417,4,13,7,15,9,-2,1,-2,1,1,2,1,2,-3,-1,-3,-1,11,4,2,9,13,6,2,11,1
7418,0,7,17,12,8,0,2,0,2,3,3,1,3,-3,-1,-1,-1,9,2,5,4,9,2,5,4,2
7418,1,10,6,19,9,-2,-1,1,0,0,0,2,1,-2,-1,-1,-1,13,13,2,12,13,13,2,13,3
7418,2,4,18,16,14,0,2,0,5,1,5,1,5,-1,-3,-1,0,5,13,3,2,5,13,3,2,4
7418,3,5,1,15,2,2,0,0,0,2,2,1,2,0,-2,-1,-2,6,5,2,12,7,7,2,13,3
7418,4,11,3,20,13,4,3,4,0,4,4,4,1,0,-1,0,-1,8,13,2,4,10,13,2,6,3
7419,0,18,2,14,7,2,-2,4,4,4,1,4,4,-2,-3,0,0,12,13,3,2,13,13,3,2,4
7419,1,13,4,6,1,1,2,0,2,2,3,1,4,-1,-1,-1,-2,7,4,12,2,8,5,13,2,1
7419,2,16,3,5,10,1,3,1,1,2,3,2,1,-1,0,-1,0,3,9,2,5,3,9,2,5,3
7419,3,8,19,20,17,2,0,1,-3,5,1,1,1,-3,-1,0,-4,13,2,2,9,13,2,2,9,3
7419,4,9,11,15,12,1,2,2,4,2,3,3,4,-1,-1,-1,0,13,13,2,4,13,13,2,6,3
7420,0,16,12,6,7,-1,2,1,1,1,2,1,2,-2,0,0,-1,6,4,4,2,6,5,4,2,4
7420,1,14,8,4,11,-1,-1,-1,0,1,3,1,2,-2,-4,-2,-2,7,10,2,3,7,11,2,4,1
7420,2,3,2,1,10,2,2,1,-1,4,3,2,1,-2,-1,-1,-2,13,6,2,13,13,9,2,13,3
7420,3,9,18,17,13,0,-2,1,0,1,1,3,3,-1,-3,-2,-3,13,13,2,2,13,13,2,2,4
7420,4,20,15,5,19,1,0,2,-1,2,1,3,1,-1,-1,-1,-2,11,2,7,3,11,2,7,3,2
7421,0,17,3,16,12,2,5,-3,1,4,6,0,1,-2,-1,-3,0,3,5,6,3,3,5,6,3,4
7421,1,8,1,15,11,1,3,3,-2,4,6,3,1,-3,-3,0,-3,13,13,2,13,13,13,2,13,3
7421,2,18,14,7,6,1,2,3,0,2,2,4,1,-1,0,-1,-1,9,5,2,4,9,5,2,4,3
7421,3,5,4,19,9,3,0,-2,-2,3,1,0,1,0,-1,-2,-3,2,4,2,13,2,3,2,13,3
7421,4,2,10,20,13,1,0,1,-1,2,2,2,1,-1,-2,-1,-2,7,13,2,2,7,13,2,2,3
7422,0,13,12,16,4,-1,2,3,0,2,2,4,1,-3,0,-1,-1,13,7,2,2,13,7,2,2,4
7422,1,2,15,9,11,2,4,2,1,5,4,3,3,-3,0,-1,-2,13,2,13,13,13,2,13,13,2
7422,2,20,17,6,1,-2,1,0,2,0,2,1,4,-2,-1,-1,-2,11,4,12,2,13,6,13,2,4
7422,3,14,5,7,10,1,0,-2,1,2,1,0,1,-1,-1,-2,0,5,2,4,4,5,2,4,4,2
7422,4,3,19,18,8,4,1,0,3,4,2,1,4,0,-1,-1,-1,12,2,6,5,13,2,9,7,2
7423,0,4,8,14,17,1,0,2,4,3,3,2,5,-2,-3,0,-1,6,13,8,2,9,13,10,2,4
7423,1,3,20,15,18,2,1,2,0,2,2,3,2,0,-1,-1,-2,13,6,2,13,13,9,2,13,3
7423,2,16,13,19,6,3,2,2,1,5,4,2,1,-2,-2,0,0,7,8,2,12,9,10,2,13,3
7423,3,10,5,11,2,1,0,-1,0,2,2,0,3,-1,-2,-1,-3,13,2,7,2,13,2,7,2,4
7423,4,12,1,7,9,3,3,2,1,4,3,2,2,-1,0,0,-1,12,2,3,13,12,2,3,13,3
7424,0,16,6,14,7,1,-2,2,3,2,0,3,3,-1,-2,-1,0,3,13,7,2,3,13,7,2,4
7424,1,11,15,10,1,0,2,2,0,1,2,2,3,-1,0,0,-3,13,2,13,5,13,2,13,7,2
7424,2,19,20,18,4,0,1,-1,0,1,1,1,2,-1,0,-2,-2,2,2,12,5,2,2,12,5,1
7424,3,3,8,2,17,2,5,-3,3,4,5,1,5,-2,0,-4,-2,13,3,13,2,13,4,13,2,2
7424,4,12,9,13,5,4,4,2,2,4,4,4,2,0,0,-2,0,4,12,3,2,4,12,3,2,1
7425,0,17,20,7,16,2,1,2,1,3,2,3,3,-1,-1,-1,-2,5,4,4,2,5,4,4,2,2
7425,1,10,3,13,9,0,2,2,1,1,3,4,2,-1,-1,-2,-1,13,9,2,5,13,11,2,7,3
7425,2,18,4,19,2,0,1,-1,2,3,2,1,4,-3,-1,-2,-2,13,4,2,3,13,4,2,3,3
7425,3,5,12,8,1,2,1,3,1,3,2,4,2,-1,-1,-1,-1,7,13,9,2,9,13,11,2,4
7425,4,11,14,15,6,2,2,-2,2,3,3,1,2,-1,-1,-3,0,13,5,2,3,13,5,2,3,2
7426,0,12,9,8,3,3,1,1,4,3,2,3,5,0,-1,-2,-1,2,11,7,3,2,11,7,3,4
7426,1,10,5,14,20,-1,2,2,1,0,2,2,1,-1,0,0,0,13,3,6,2,13,3,7,2,4
7426,2,13,7,17,16,4,-2,1,6,4,1,1,7,0,-3,0,-1,5,13,7,2,6,13,7,2,1
7426,3,11,19,4,1,1,1,1,-1,2,2,2,1,-1,-1,-1,-2,13,2,4,3,13,2,3,2,3
7426,4,18,6,2,15,3,1,0,2,5,2,2,2,-2,-1,-2,0,13,13,13,2,13,13,13,2,4
7427,0,9,8,1,14,-2,4,-1,4,1,4,0,4,-3,0,-1,0,13,6,2,2,13,5,2,2,2
7427,1,5,13,4,17,1,0,0,-2,2,2,0,0,-1,-2,0,-2,4,6,2,4,4,6,2,4,3
7427,2,16,15,19,3,2,1,1,4,3,3,1,4,-1,-2,0,0,9,2,2,13,8,2,2,13,3
7427,3,2,11,10,20,2,1,0,2,3,3,2,2,-1,-2,-2,0,5,13,13,2,7,13,13,2,4
7427,4,7,18,12,6,1,1,2,2,3,2,2,2,-2,-1,0,0,5,6,3,2,5,6,3,2,4
7428,0,18,16,11,13,-1,1,-1,0,1,3,2,2,-2,-2,-3,-2,12,2,11,2,13,2,12,2,4
7428,1,6,3,4,9,-1,0,0,-1,1,2,1,1,-2,-2,-1,-2,8,13,2,8,10,13,2,10,3
7428,2,5,7,2,15,1,2,-2,0,2,2,2,2,-1,0,-4,-2,7,7,13,2,9,9,13,2,2
7428,3,20,1,10,8,1,4,0,-1,1,6,1,3,0,-2,-1,-4,4,2,12,13,6,2,13,13,1
7428,4,17,14,19,12,1,3,0,1,2,3,1,3,-1,0,-1,-2,6,8,2,7,7,10,2,8,3
7429,0,12,1,19,14,2,2,-1,2,3,3,1,3,-1,-1,-2,-1,12,2,2,6,12,2,2,6,2
7429,1,7,11,3,5,3,-2,1,1,3,1,2,2,0,-3,-1,-1,2,13,11,2,2,13,11,2,1
7429,2,4,17,18,2,2,0,-1,2,2,2,1,4,0,-2,-2,-2,2,4,11,3,2,5,11,3,1
7429,3,20,10,16,15,2,1,-1,-1,2,2,1,0,0,-1,-2,-1,3,13,13,2,4,13,13,2,4
7429,4,6,13,8,9,0,0,2,0,2,2,4,0,-2,-2,-2,0,6,2,3,5,6,2,3,5,3
7430,0,6,12,8,16,-1,1,0,1,0,2,2,2,-1,-1,-2,-1,12,6,8,2,13,9,10,2,3
7430,1,10,18,1,20,-1,-2,1,-1,1,2,2,0,-2,-4,-1,-1,13,13,2,3,13,13,2,4,4
7430,2,15,19,5,17,1,-2,1,1,2,1,1,2,-1,-3,0,-1,2,10,6,4,2,11,6,5,3
7430,3,9,11,7,13,-1,0,-3,2,1,2,0,2,-2,-2,-3,0,13,13,13,2,13,13,13,2,4
7430,4,14,2,4,3,-1,1,2,2,1,4,3,2,-2,-3,-1,0,13,5,2,4,13,6,2,5,2
7431,0,1,12,9,14,5,5,-1,0,6,6,0,2,-1,-1,-1,-2,2,3,13,9,2,4,13,11,1
7431,1,13,6,7,11,1,1,2,2,2,2,4,3,-1,-1,-2,-1,3,5,2,4,3,4,2,4,3
7431,2,17,15,5,16,2,0,2,2,3,1,2,3,-1,-1,0,-1,9,2,5,3,9,2,5,3,2
7431,3,3,4,20,2,1,-2,0,2,4,1,2,3,-3,-3,-2,-1,13,8,2,2,13,8,2,2,4
7431,4,10,19,8,18,-1,1,4,1,0,3,5,3,-1,-2,-1,-2,13,2,4,5,13,2,5,6,2
7432,0,6,2,15,14,2,1,3,1,2,4,3,3,0,-3,0,-2,13,13,2,13,13,13,2,13,3
7432,1,17,10,1,9,4,-1,3,3,5,0,4,3,-1,-1,-1,0,2,13,2,13,2,13,2,13,1
7432,2,12,16,19,18,0,1,-1,1,2,2,1,2,-2,-1,-2,-1,13,3,2,4,13,2,2,4,3
7432,3,8,13,3,4,1,0,3,-1,4,3,4,1,-3,-3,-1,-2,11,3,4,2,11,3,4,2,3
7432,4,5,7,11,20,3,0,2,1,3,2,3,2,0,-2,-1,-1,2,9,13,2,2,9,13,2,4
7433,0,16,9,7,20,4,0,2,1,5,0,3,1,-1,0,-1,0,2,13,5,2,2,13,4,2,4
7433,1,5,4,12,10,0,2,5,-1,0,2,5,0,0,0,0,-1,10,2,2,13,9,2,2,13,3
7433,2,2,13,19,18,1,1,2,-1,4,2,2,0,-3,-1,0,-1,13,9,2,12,13,11,2,13,3
7433,3,1,11,14,17,1,2,-1,4,3,3,0,4,-2,-1,-1,0,3,13,13,2,3,13,13,2,4
7433,4,6,15,8,3,0,0,2,4,0,2,4,5,0,-2,-2,-1,13,2,7,5,13,2,8,6,3
7534,0,5,13,15,9,0,2,2,1,0,2,2,2,0,0,0,-1,13,12,2,13,13,13,2,13,3
7534,1,6,10,2,8,2,0,3,1,2,0,4,3,0,0,-1,-2,3,13,2,5,3,13,2,5,2
7534,2,12,3,7,18,3,3,0,1,3,4,2,3,0,-1,-2,-2,3,7,4,3,3,7,4,3,2
